date,source,sessions,page_views,unique_visitors,bounce_rate,avg_session_duration,conversions,conversion_rate
2025-06-13,Email,3667,12589,3470,0.369,317,61,0.0166
2025-06-14,Organic Search,3566,8171,3300,0.353,482,87,0.0244
2025-06-14,Paid Search,439,1590,309,0.537,327,13,0.0296
2025-06-14,Social Media,1480,3167,1240,0.33,550,72,0.0486
2025-06-14,Direct,4175,8156,2962,0.34,152,192,0.046
2025-06-14,Referral,3062,7506,2424,0.648,219,128,0.0418
2025-06-14,Email,2995,11140,2107,0.679,343,80,0.0267
2025-06-15,Organic Search,2722,7286,2235,0.431,381,120,0.0441
2025-06-15,Paid Search,765,2894,553,0.324,84,30,0.0392
2025-06-15,Social Media,1437,4884,1089,0.468,447,14,0.0097
2025-06-15,Direct,1915,4377,1495,0.682,186,76,0.0397
2025-06-15,Referral,3567,14233,3079,0.581,369,94,0.0264
2025-06-15,Email,4484,8789,3906,0.438,396,178,0.0397
2025-06-16,Organic Search,3182,8521,2359,0.328,375,153,0.0481
2025-06-16,Paid Search,210,538,173,0.517,480,6,0.0286
2025-06-16,Social Media,2891,5813,2409,0.603,139,54,0.0187
2025-06-16,Direct,3736,7110,2619,0.406,287,72,0.0193
2025-06-16,Referral,4566,8413,3561,0.608,395,61,0.0134
2025-06-16,Email,2635,4057,1889,0.589,228,93,0.0353
2025-06-17,Organic Search,2495,5092,1860,0.535,589,58,0.0232
2025-06-17,Paid Search,118,235,93,0.428,322,2,0.0169
2025-06-17,Social Media,1613,4200,1237,0.418,351,58,0.036
2025-06-17,Direct,3506,9198,3266,0.672,229,51,0.0145
2025-06-17,Referral,572,2076,483,0.547,467,25,0.0437
2025-06-17,Email,1807,6172,1671,0.321,177,27,0.0149
2025-06-18,Organic Search,4232,7178,3684,0.545,368,90,0.0213
2025-06-18,Paid Search,2999,10071,2225,0.683,496,115,0.0383
2025-06-18,Social Media,1480,4084,1083,0.41,110,30,0.0203
2025-06-18,Direct,1763,3326,1572,0.339,129,60,0.034
2025-06-18,Referral,3691,5798,2822,0.694,403,126,0.0341
2025-06-18,Email,805,2232,588,0.557,348,29,0.036
2025-06-19,Organic Search,4063,13106,3364,0.428,404,69,0.017
2025-06-19,Paid Search,1334,2705,1059,0.473,125,44,0.033
2025-06-19,Social Media,1690,6090,1341,0.667,583,42,0.0249
2025-06-19,Direct,3206,7191,2606,0.553,512,135,0.0421
2025-06-19,Referral,4554,10116,3739,0.309,495,164,0.036
2025-06-19,Email,4087,14370,3535,0.657,257,102,0.025
2025-06-20,Organic Search,476,948,369,0.632,214,10,0.021
2025-06-20,Paid Search,4464,16570,4084,0.325,373,74,0.0166
2025-06-20,Social Media,2616,7559,2378,0.628,180,86,0.0329
2025-06-20,Direct,2659,10118,2121,0.301,447,35,0.0132
2025-06-20,Referral,1127,4441,891,0.629,261,28,0.0248
2025-06-20,Email,2220,6834,1650,0.479,152,33,0.0149
2025-06-21,Organic Search,4287,13406,3014,0.564,189,175,0.0408
2025-06-21,Paid Search,4379,14732,3246,0.684,194,142,0.0324
2025-06-21,Social Media,4789,18922,4438,0.564,182,181,0.0378
2025-06-21,Direct,2641,4680,2374,0.649,468,76,0.0288
2025-06-21,Referral,4440,6997,3326,0.528,183,193,0.0435
2025-06-21,Email,4850,19385,3689,0.668,168,164,0.0338
2025-06-22,Organic Search,4310,12467,3925,0.307,390,132,0.0306
2025-06-22,Paid Search,4149,11948,3168,0.406,540,157,0.0378
2025-06-22,Social Media,4966,13163,4004,0.582,391,222,0.0447
2025-06-22,Direct,1356,2979,1258,0.588,357,52,0.0383
2025-06-22,Referral,2479,4082,2044,0.416,62,44,0.0177
2025-06-22,Email,1927,6125,1811,0.593,411,87,0.0451
2025-06-23,Organic Search,1396,3333,1074,0.374,75,28,0.0201
2025-06-23,Paid Search,3876,9856,3412,0.499,432,174,0.0449
2025-06-23,Social Media,835,1710,732,0.511,119,24,0.0287
2025-06-23,Direct,3223,5879,2502,0.567,548,139,0.0431
2025-06-23,Referral,2079,4524,1706,0.458,486,81,0.039
2025-06-23,Email,4872,12357,4422,0.601,394,176,0.0361
2025-06-24,Organic Search,4731,15426,3446,0.697,387,116,0.0245
2025-06-24,Paid Search,3585,12572,2536,0.523,348,57,0.0159
2025-06-24,Social Media,1189,1786,914,0.547,335,17,0.0143
2025-06-24,Direct,3032,7513,2415,0.44,539,31,0.0102
2025-06-24,Referral,116,354,95,0.65,343,2,0.0172
2025-06-24,Email,3501,13114,3021,0.675,113,44,0.0126
2025-06-25,Organic Search,3476,8554,3185,0.392,520,126,0.0362
2025-06-25,Paid Search,4155,7946,3156,0.397,428,103,0.0248
2025-06-25,Social Media,4874,17201,3834,0.564,343,79,0.0162
2025-06-25,Direct,3775,7947,3426,0.305,562,67,0.0177
2025-06-25,Referral,3693,6014,2611,0.642,419,101,0.0273
2025-06-25,Email,1590,3505,1141,0.421,192,34,0.0214
2025-06-26,Organic Search,3541,13702,3070,0.646,197,99,0.028
2025-06-26,Paid Search,3473,12980,2558,0.622,480,141,0.0406
2025-06-26,Social Media,2204,5248,1544,0.336,106,47,0.0213
2025-06-26,Direct,279,732,214,0.671,529,8,0.0287
2025-06-26,Referral,2987,5049,2761,0.396,363,127,0.0425
2025-06-26,Email,3135,7992,2522,0.673,426,77,0.0246
2025-06-27,Organic Search,2938,7616,2711,0.533,456,29,0.0099
2025-06-27,Paid Search,3565,6720,3194,0.505,309,105,0.0295
2025-06-27,Social Media,1199,3271,951,0.664,155,45,0.0375
2025-06-27,Direct,1673,4542,1504,0.358,157,32,0.0191
2025-06-27,Referral,3305,11901,2521,0.456,76,112,0.0339
2025-06-27,Email,4753,10811,4482,0.631,107,153,0.0322
2025-06-28,Organic Search,3433,9045,3029,0.554,215,68,0.0198
2025-06-28,Paid Search,3381,7982,3049,0.61,431,91,0.0269
2025-06-28,Social Media,2782,9512,2232,0.388,381,84,0.0302
2025-06-28,Direct,3205,8234,2515,0.579,67,58,0.0181
2025-06-28,Referral,3701,8672,3021,0.579,292,43,0.0116
2025-06-28,Email,3722,12378,3344,0.399,341,85,0.0228
2025-06-29,Organic Search,3857,7794,3060,0.611,428,162,0.042
2025-06-29,Paid Search,4951,12269,3730,0.524,597,78,0.0158
2025-06-29,Social Media,306,989,249,0.328,441,8,0.0261
2025-06-29,Direct,2244,6850,1931,0.459,424,34,0.0152
2025-06-29,Referral,3036,7748,2793,0.587,229,50,0.0165
2025-06-29,Email,2446,3989,1829,0.57,376,66,0.027
2025-06-30,Organic Search,1774,5514,1328,0.521,580,86,0.0485
2025-06-30,Paid Search,1219,4670,1001,0.314,346,28,0.023
2025-06-30,Social Media,4728,12646,4185,0.664,340,51,0.0108
2025-06-30,Direct,809,2207,633,0.58,63,28,0.0346
2025-06-30,Referral,891,1563,688,0.53,460,28,0.0314
2025-06-30,Email,621,1036,529,0.542,571,10,0.0161
2025-07-01,Organic Search,4644,18083,4123,0.482,486,226,0.0487
2025-07-01,Paid Search,4421,11389,4171,0.419,390,202,0.0457
2025-07-01,Social Media,4751,10793,3382,0.583,487,107,0.0225
2025-07-01,Direct,981,2279,916,0.446,523,27,0.0275
2025-07-01,Referral,351,990,305,0.58,574,4,0.0114
2025-07-01,Email,2201,4114,2056,0.524,242,82,0.0373
2025-07-02,Organic Search,355,963,250,0.461,495,14,0.0394
2025-07-02,Paid Search,1334,3254,1140,0.444,335,38,0.0285
2025-07-02,Social Media,4338,8132,3882,0.499,181,50,0.0115
2025-07-02,Direct,2879,8558,2152,0.401,332,132,0.0458
2025-07-02,Referral,2385,5460,2125,0.599,130,106,0.0444
2025-07-02,Email,2570,6890,1903,0.314,186,127,0.0494
2025-07-03,Organic Search,2425,7085,2188,0.375,367,29,0.012
2025-07-03,Paid Search,2434,7118,2167,0.396,135,83,0.0341
2025-07-03,Social Media,3023,6097,2604,0.522,440,43,0.0142
2025-07-03,Direct,200,369,143,0.46,87,9,0.045
2025-07-03,Referral,2462,9537,1788,0.697,65,41,0.0167
2025-07-03,Email,869,1514,685,0.682,544,9,0.0104
2025-07-04,Organic Search,4595,15057,3673,0.373,478,203,0.0442
2025-07-04,Paid Search,3137,8581,2778,0.387,64,72,0.023
2025-07-04,Social Media,616,2241,497,0.42,157,23,0.0373
2025-07-04,Direct,3441,6925,2626,0.474,240,170,0.0494
2025-07-04,Referral,2910,11426,2624,0.354,286,126,0.0433
2025-07-04,Email,613,1249,577,0.595,490,26,0.0424
2025-07-05,Organic Search,3358,7667,2911,0.537,286,97,0.0289
2025-07-05,Paid Search,3290,11143,2549,0.678,566,106,0.0322
2025-07-05,Social Media,830,2497,669,0.339,426,28,0.0337
2025-07-05,Direct,2120,5607,1856,0.673,360,50,0.0236
2025-07-05,Referral,3599,6789,2867,0.34,468,126,0.035
2025-07-05,Email,4209,6836,3586,0.554,194,170,0.0404
2025-07-06,Organic Search,4826,18008,4510,0.569,409,106,0.022
2025-07-06,Paid Search,1578,3311,1308,0.585,372,73,0.0463
2025-07-06,Social Media,1641,4421,1500,0.504,565,54,0.0329
2025-07-06,Direct,1984,6763,1533,0.678,497,28,0.0141
2025-07-06,Referral,4886,11318,3762,0.49,308,224,0.0458
2025-07-06,Email,264,404,185,0.611,518,7,0.0265
2025-07-07,Organic Search,506,1357,379,0.333,407,19,0.0375
2025-07-07,Paid Search,1552,5600,1226,0.581,260,53,0.0341
2025-07-07,Social Media,882,1501,826,0.634,104,42,0.0476
2025-07-07,Direct,863,2250,767,0.424,170,29,0.0336
2025-07-07,Referral,4293,7728,3647,0.34,435,173,0.0403
2025-07-07,Email,3936,7691,3702,0.668,325,164,0.0417
2025-07-08,Organic Search,1352,3005,1011,0.666,214,32,0.0237
2025-07-08,Paid Search,3965,7739,3062,0.519,501,117,0.0295
2025-07-08,Social Media,2563,8562,1910,0.398,65,38,0.0148
2025-07-08,Direct,1004,2527,835,0.59,330,33,0.0329
2025-07-08,Referral,963,3535,763,0.606,510,35,0.0363
2025-07-08,Email,4815,12840,4166,0.452,506,148,0.0307
2025-07-09,Organic Search,4468,14240,3810,0.588,75,190,0.0425
2025-07-09,Paid Search,4989,10386,4127,0.359,452,188,0.0377
2025-07-09,Social Media,583,1496,534,0.364,484,19,0.0326
2025-07-09,Direct,3460,8053,3107,0.642,242,128,0.037
2025-07-09,Referral,178,547,129,0.414,491,3,0.0169
2025-07-09,Email,2175,4630,1715,0.452,124,36,0.0166
2025-07-10,Organic Search,3807,14053,2956,0.633,267,148,0.0389
2025-07-10,Paid Search,2062,4038,1796,0.686,412,67,0.0325
2025-07-10,Social Media,2182,4531,1903,0.429,103,50,0.0229
2025-07-10,Direct,297,941,264,0.533,464,4,0.0135
2025-07-10,Referral,1093,2232,843,0.462,405,11,0.0101
2025-07-10,Email,3910,12502,3491,0.644,167,142,0.0363
2025-07-11,Organic Search,3975,10043,3431,0.448,267,171,0.043
2025-07-11,Paid Search,3790,8856,3115,0.42,215,112,0.0296
2025-07-11,Social Media,570,891,445,0.607,437,24,0.0421
2025-07-11,Direct,4799,8775,3627,0.501,495,88,0.0183
2025-07-11,Referral,842,2738,614,0.492,95,22,0.0261
2025-07-11,Email,2328,6573,1850,0.513,467,84,0.0361
2025-07-12,Organic Search,2226,5943,2105,0.688,525,70,0.0314
2025-07-12,Paid Search,1968,4609,1656,0.685,383,22,0.0112
2025-07-12,Social Media,4593,12408,4063,0.432,229,116,0.0253
2025-07-12,Direct,2190,6022,1834,0.498,564,81,0.037
2025-07-12,Referral,2110,5982,1840,0.489,170,83,0.0393
2025-07-12,Email,4736,7575,4336,0.617,454,231,0.0488
2025-07-13,Organic Search,4022,11044,2976,0.378,412,141,0.0351
2025-07-13,Paid Search,3498,7805,2972,0.333,504,91,0.026
2025-07-13,Social Media,2505,8909,2097,0.647,240,41,0.0164
2025-07-13,Direct,1241,4721,1054,0.323,337,21,0.0169
2025-07-13,Referral,3956,14146,3103,0.676,596,78,0.0197
2025-07-13,Email,2951,11250,2463,0.441,373,121,0.041
2025-07-14,Organic Search,2170,4947,1826,0.667,270,48,0.0221
2025-07-14,Paid Search,1556,3921,1312,0.566,65,59,0.0379
2025-07-14,Social Media,4718,10038,3829,0.606,244,141,0.0299
2025-07-14,Direct,4551,7919,3941,0.664,433,138,0.0303
2025-07-14,Referral,2184,6216,1552,0.573,70,33,0.0151
2025-07-14,Email,2566,5047,1990,0.502,229,67,0.0261
2025-07-15,Organic Search,3320,7589,2446,0.628,499,109,0.0328
2025-07-15,Paid Search,985,2928,913,0.425,183,20,0.0203
2025-07-15,Social Media,347,732,293,0.473,509,13,0.0375
2025-07-15,Direct,2627,7530,2275,0.52,398,72,0.0274
2025-07-15,Referral,3797,6474,2711,0.407,305,65,0.0171
2025-07-15,Email,1086,2818,859,0.555,596,18,0.0166
2025-07-16,Organic Search,948,2900,672,0.524,231,14,0.0148
2025-07-16,Paid Search,3786,14061,3253,0.607,470,40,0.0106
2025-07-16,Social Media,4695,18461,4196,0.583,131,144,0.0307
2025-07-16,Direct,2952,4552,2234,0.578,274,71,0.0241
2025-07-16,Referral,1612,4095,1195,0.366,557,46,0.0285
2025-07-16,Email,2439,3680,2160,0.374,550,72,0.0295
2025-07-17,Organic Search,2431,7850,1766,0.353,128,65,0.0267
2025-07-17,Paid Search,2215,6565,2050,0.387,146,80,0.0361
2025-07-17,Social Media,4961,19703,4053,0.448,179,67,0.0135
2025-07-17,Direct,4090,8662,3268,0.694,446,185,0.0452
2025-07-17,Referral,3393,7663,2581,0.529,209,131,0.0386
2025-07-17,Email,4810,12280,3397,0.309,547,209,0.0435
2025-07-18,Organic Search,2401,6789,1774,0.562,226,58,0.0242
2025-07-18,Paid Search,2256,5935,1608,0.37,80,72,0.0319
2025-07-18,Social Media,349,1018,292,0.445,579,11,0.0315
2025-07-18,Direct,2892,8518,2363,0.357,175,56,0.0194
2025-07-18,Referral,3349,9709,2546,0.471,471,125,0.0373
2025-07-18,Email,522,1760,433,0.645,415,15,0.0287
2025-07-19,Organic Search,2365,4500,2216,0.354,365,33,0.014
2025-07-19,Paid Search,2462,5992,1929,0.692,295,91,0.037
2025-07-19,Social Media,199,610,170,0.593,304,8,0.0402
2025-07-19,Direct,3362,7708,2652,0.593,243,123,0.0366
2025-07-19,Referral,3339,7975,3118,0.658,95,112,0.0335
2025-07-19,Email,2821,10218,2030,0.691,264,126,0.0447
2025-07-20,Organic Search,398,630,335,0.436,363,12,0.0302
2025-07-20,Paid Search,724,2360,578,0.657,147,23,0.0318
2025-07-20,Social Media,1482,3782,1300,0.611,83,22,0.0148
2025-07-20,Direct,1018,2854,907,0.559,575,17,0.0167
2025-07-20,Referral,1834,6932,1526,0.445,514,24,0.0131
2025-07-20,Email,4565,12221,3938,0.411,413,144,0.0315
2025-07-21,Organic Search,3104,11399,2236,0.679,317,66,0.0213
2025-07-21,Paid Search,3589,7997,3095,0.339,425,178,0.0496
2025-07-21,Social Media,3481,7584,3277,0.342,149,166,0.0477
2025-07-21,Direct,1578,5765,1368,0.684,251,53,0.0336
2025-07-21,Referral,1987,4632,1436,0.641,372,35,0.0176
2025-07-21,Email,4352,17267,3482,0.368,382,122,0.028
2025-07-22,Organic Search,2244,6003,2002,0.427,418,101,0.045
2025-07-22,Paid Search,1054,1851,779,0.504,254,32,0.0304
2025-07-22,Social Media,4039,9057,3393,0.653,398,42,0.0104
2025-07-22,Direct,1010,3216,786,0.443,440,32,0.0317
2025-07-22,Referral,996,1842,917,0.354,184,12,0.012
2025-07-22,Email,1161,3436,827,0.379,156,14,0.0121
2025-07-23,Organic Search,3427,10783,3194,0.605,586,115,0.0336
2025-07-23,Paid Search,907,2236,771,0.444,364,17,0.0187
2025-07-23,Social Media,4979,12331,3502,0.309,360,71,0.0143
2025-07-23,Direct,3412,8139,2408,0.389,316,163,0.0478
2025-07-23,Referral,1341,4934,1222,0.653,190,41,0.0306
2025-07-23,Email,2807,9403,2380,0.328,243,136,0.0485
2025-07-24,Organic Search,4199,8812,3060,0.383,453,113,0.0269
2025-07-24,Paid Search,1094,3915,1021,0.456,215,38,0.0347
2025-07-24,Social Media,759,2769,591,0.48,258,30,0.0395
2025-07-24,Direct,3314,9839,2564,0.313,288,72,0.0217
2025-07-24,Referral,2979,5539,2272,0.474,92,60,0.0201
2025-07-24,Email,1711,3799,1236,0.388,207,77,0.045
2025-07-25,Organic Search,2427,7926,1854,0.564,177,32,0.0132
2025-07-25,Paid Search,3861,6926,2761,0.377,84,38,0.0098
2025-07-25,Social Media,3100,9203,2400,0.443,491,149,0.0481
2025-07-25,Direct,4563,11491,3274,0.585,110,98,0.0215
2025-07-25,Referral,2803,7542,2646,0.391,89,80,0.0285
2025-07-25,Email,690,2102,509,0.361,273,26,0.0377
2025-07-26,Organic Search,2739,9057,2303,0.461,240,44,0.0161
2025-07-26,Paid Search,2583,9099,2332,0.328,195,64,0.0248
2025-07-26,Social Media,4552,12538,3742,0.522,101,182,0.04
2025-07-26,Direct,3326,12930,2394,0.609,525,133,0.04
2025-07-26,Referral,4391,8337,4063,0.493,351,85,0.0194
2025-07-26,Email,382,984,333,0.529,349,11,0.0288
2025-07-27,Organic Search,753,1215,569,0.392,185,31,0.0412
2025-07-27,Paid Search,2127,6508,1741,0.438,473,49,0.023
2025-07-27,Social Media,2352,9100,1776,0.381,417,70,0.0298
2025-07-27,Direct,4235,14195,3290,0.588,415,94,0.0222
2025-07-27,Referral,1715,6028,1359,0.345,540,29,0.0169
2025-07-27,Email,4596,7111,3560,0.391,72,77,0.0168
2025-07-28,Organic Search,3393,12553,2751,0.363,399,39,0.0115
2025-07-28,Paid Search,4577,12234,3871,0.654,135,185,0.0404
2025-07-28,Social Media,267,1016,219,0.318,426,6,0.0225
2025-07-28,Direct,4767,8120,3767,0.693,423,54,0.0113
2025-07-28,Referral,3226,5337,2269,0.342,397,110,0.0341
2025-07-28,Email,4036,7568,3806,0.506,219,172,0.0426
2025-07-29,Organic Search,2476,3756,1986,0.522,273,64,0.0258
2025-07-29,Paid Search,4477,12329,3162,0.467,395,199,0.0444
2025-07-29,Social Media,1336,3091,989,0.6,379,18,0.0135
2025-07-29,Direct,1595,4788,1513,0.562,486,54,0.0339
2025-07-29,Referral,4095,13458,3171,0.515,528,91,0.0222
2025-07-29,Email,536,1604,498,0.551,344,18,0.0336
2025-07-30,Organic Search,2584,8525,2347,0.358,589,100,0.0387
2025-07-30,Paid Search,2345,7109,1698,0.385,146,93,0.0397
2025-07-30,Social Media,4419,10216,3122,0.671,189,131,0.0296
2025-07-30,Direct,1556,3893,1253,0.545,144,47,0.0302
2025-07-30,Referral,4402,13121,3705,0.653,68,46,0.0104
2025-07-30,Email,3375,5104,3141,0.418,204,95,0.0281
2025-07-31,Organic Search,785,1269,723,0.367,267,17,0.0217
2025-07-31,Paid Search,4981,11425,4524,0.386,498,187,0.0375
2025-07-31,Social Media,486,1094,396,0.552,196,12,0.0247
2025-07-31,Direct,2149,6897,1602,0.699,208,76,0.0354
2025-07-31,Referral,2366,8891,1703,0.35,502,91,0.0385
2025-07-31,Email,2856,8834,2473,0.622,363,33,0.0116
2025-08-01,Organic Search,1026,3619,832,0.639,443,30,0.0292
2025-08-01,Paid Search,1091,1744,765,0.558,350,30,0.0275
2025-08-01,Social Media,3698,10831,3004,0.565,379,157,0.0425
2025-08-01,Direct,470,1205,431,0.557,115,7,0.0149
2025-08-01,Referral,399,621,361,0.365,347,4,0.01
2025-08-01,Email,4248,14744,3636,0.406,341,49,0.0115
2025-08-02,Organic Search,1037,3856,937,0.683,216,12,0.0116
2025-08-02,Paid Search,2531,5841,2141,0.543,421,46,0.0182
2025-08-02,Social Media,356,841,309,0.607,463,9,0.0253
2025-08-02,Direct,902,3270,687,0.464,557,37,0.041
2025-08-02,Referral,251,922,200,0.519,340,6,0.0239
2025-08-02,Email,1576,3529,1325,0.559,580,19,0.0121
2025-08-03,Organic Search,4299,17185,3175,0.607,326,121,0.0281
2025-08-03,Paid Search,2082,5262,1967,0.327,430,72,0.0346
2025-08-03,Social Media,2145,5366,1781,0.403,540,36,0.0168
2025-08-03,Direct,2206,6848,1792,0.321,366,76,0.0345
2025-08-03,Referral,4051,14275,3580,0.688,287,200,0.0494
2025-08-03,Email,1320,4390,1194,0.416,531,60,0.0455
2025-08-04,Organic Search,1540,4843,1340,0.301,486,21,0.0136
2025-08-04,Paid Search,2306,3917,1667,0.406,238,74,0.0321
2025-08-04,Social Media,2352,3717,2008,0.465,446,84,0.0357
2025-08-04,Direct,943,1835,776,0.533,428,22,0.0233
2025-08-04,Referral,2950,5757,2591,0.559,371,61,0.0207
2025-08-04,Email,2739,5556,2323,0.568,596,51,0.0186
2025-08-05,Organic Search,633,1584,480,0.61,324,7,0.0111
2025-08-05,Paid Search,473,1160,433,0.505,579,6,0.0127
2025-08-05,Social Media,1576,4739,1424,0.42,272,29,0.0184
2025-08-05,Direct,630,1329,533,0.579,398,16,0.0254
2025-08-05,Referral,995,2212,709,0.4,258,23,0.0231
2025-08-05,Email,2062,7486,1607,0.634,205,83,0.0403
2025-08-06,Organic Search,2708,9258,2116,0.326,342,134,0.0495
2025-08-06,Paid Search,2745,10861,2543,0.686,393,28,0.0102
2025-08-06,Social Media,4022,14064,2905,0.599,241,80,0.0199
2025-08-06,Direct,2348,9254,1967,0.33,528,53,0.0226
2025-08-06,Referral,4336,8898,3863,0.372,307,63,0.0145
2025-08-06,Email,2405,8542,2137,0.32,426,62,0.0258
2025-08-07,Organic Search,4534,14169,3240,0.43,329,169,0.0373
2025-08-07,Paid Search,3004,9717,2350,0.432,228,75,0.025
2025-08-07,Social Media,886,3417,663,0.364,173,43,0.0485
2025-08-07,Direct,3672,11229,3357,0.389,507,74,0.0202
2025-08-07,Referral,1446,5366,1194,0.512,443,33,0.0228
2025-08-07,Email,2661,4353,2235,0.559,111,81,0.0304
2025-08-08,Organic Search,308,1155,272,0.335,163,3,0.0097
2025-08-08,Paid Search,4192,15545,3400,0.696,597,100,0.0239
2025-08-08,Social Media,456,729,348,0.531,493,22,0.0482
2025-08-08,Direct,299,576,256,0.682,336,3,0.01
2025-08-08,Referral,263,1019,233,0.362,481,7,0.0266
2025-08-08,Email,1429,2489,1097,0.45,592,55,0.0385
2025-08-09,Organic Search,2365,6369,1904,0.473,563,92,0.0389
2025-08-09,Paid Search,1474,4380,1308,0.449,138,52,0.0353
2025-08-09,Social Media,518,1987,458,0.583,225,15,0.029
2025-08-09,Direct,4006,11397,3540,0.653,106,81,0.0202
2025-08-09,Referral,1612,5512,1190,0.649,302,76,0.0471
2025-08-09,Email,1003,1812,860,0.46,331,46,0.0459
2025-08-10,Organic Search,4157,8306,3636,0.529,512,205,0.0493
2025-08-10,Paid Search,759,1302,622,0.471,86,23,0.0303
2025-08-10,Social Media,632,2045,517,0.533,314,8,0.0127
2025-08-10,Direct,1244,4073,908,0.37,343,12,0.0096
2025-08-10,Referral,1991,4595,1708,0.476,367,98,0.0492
2025-08-10,Email,4379,15538,3796,0.582,93,157,0.0359
2025-08-11,Organic Search,2392,4698,1838,0.337,439,25,0.0105
2025-08-11,Paid Search,418,810,387,0.571,401,14,0.0335
2025-08-11,Social Media,4138,9841,3548,0.382,286,110,0.0266
2025-08-11,Direct,4355,16286,3578,0.31,315,83,0.0191
2025-08-11,Referral,968,1499,762,0.555,497,42,0.0434
2025-08-11,Email,2074,6433,1786,0.45,327,42,0.0203
2025-08-12,Organic Search,1706,5613,1420,0.467,421,44,0.0258
2025-08-12,Paid Search,1919,6298,1659,0.662,341,44,0.0229
2025-08-12,Social Media,3795,13073,2864,0.561,576,136,0.0358
2025-08-12,Direct,4533,14714,3955,0.545,172,155,0.0342
2025-08-12,Referral,468,1643,373,0.535,291,8,0.0171
2025-08-12,Email,3116,6858,2267,0.5,323,85,0.0273
2025-08-13,Organic Search,1734,2705,1376,0.422,485,80,0.0461
2025-08-13,Paid Search,1107,1764,845,0.656,369,23,0.0208
2025-08-13,Social Media,255,859,211,0.526,296,9,0.0353
2025-08-13,Direct,1360,2246,1161,0.587,368,25,0.0184
2025-08-13,Referral,2494,4641,2313,0.571,436,34,0.0136
2025-08-13,Email,1126,3592,863,0.572,567,23,0.0204
2025-08-14,Organic Search,775,2663,613,0.465,549,25,0.0323
2025-08-14,Paid Search,4803,13298,4554,0.683,302,91,0.0189
2025-08-14,Social Media,2139,7930,1723,0.682,179,100,0.0468
2025-08-14,Direct,4705,7473,3804,0.58,250,143,0.0304
2025-08-14,Referral,2057,3976,1895,0.53,129,97,0.0472
2025-08-14,Email,1216,3948,988,0.648,335,40,0.0329
2025-08-15,Organic Search,1137,2106,818,0.623,143,24,0.0211
2025-08-15,Paid Search,1284,2748,922,0.694,259,21,0.0164
2025-08-15,Social Media,3513,9020,2813,0.407,231,93,0.0265
2025-08-15,Direct,3740,9292,3272,0.68,523,144,0.0385
2025-08-15,Referral,3650,5539,3132,0.486,530,47,0.0129
2025-08-15,Email,2582,10092,2416,0.523,533,111,0.043
2025-08-16,Organic Search,824,2808,578,0.629,464,23,0.0279
2025-08-16,Paid Search,2494,8054,1876,0.543,368,67,0.0269
2025-08-16,Social Media,758,2682,589,0.342,477,34,0.0449
2025-08-16,Direct,983,3747,774,0.637,301,40,0.0407
